archive date, version,  description, download link
2019-05-05, 0.0.1, see notes, `2019-02-11_wave-software-distribution_v0.0.1.pdf <https://datro.xyz/data/docs/software/distributors/build/html/_static/archive/2019-02-11_wave-software-distribution_v0.0.1.pdf>`__
