   **Annex ID**, **Description**, **PDF**, **SVG**, **PNG**
:ref:`CRE-0034`, Hardware Rebated 1, `link(xx.xkb) <https://wayback.datro.xyz/2021-10-04_cre-0034_en_v0-0-0.pdf>`__  , `link(xx.xkb) <https://library.datro.xyz/consortium_finance/funding_sales8cc/latest/build/html/en/_static/custom/img/2021-10-04_cre-0034_en_v0-0-0.svg>`__  , `link(xx.xkb) <https://library.datro.xyz/consortium_finance/funding_sales8cc/latest/build/html/en/_static/custom/img/2021-10-04_cre-0034_en_v0-0-0.png>`__  
:ref:`CRE-0044`, Hardware Rebated 2, `link(xx.xkb) <https://wayback.datro.xyz/2021-10-30_cre-0044_en_v0-0-0.pdf>`__  , `link(xx.xkb) <https://library.datro.xyz/consortium_finance/funding_sales8cc/latest/build/html/en/_static/custom/img/2021-10-30_cre-0044_en_v0-0-0.svg>`__  , `link(xx.xkb) <https://library.datro.xyz/consortium_finance/funding_sales8cc/latest/build/html/en/_static/custom/img/2021-10-30_cre-0044_en_v0-0-0.png>`__  
