Date,Details,Debit,Credit,Balance (GBP)
05-10-11,Funds Deposited,,2000.00,2000.00
01-08-15,Funds Deposited,,12.00,2012.00
02-11-15,Funds Deposited,,125.00,2125.00
01-04-19,Interest Policy Begins,,,2125.00
01-04-20,Interest (1.66% APR),,35.37,2160.37
01-04-21,Interest (1.66% APR),,35.86,2196.23
24-05-21,Interest to Date ....,,5.29,2201.53
