Date,Details,Debit,Credit,Balance (GBP)
11-08-18,Funds Deposited,,400.00,400.00
01-11-20,Funds Deposited,,750,1150.00
30-11-18,Funds Deposited,,350,1500.00
23-12-18,Funds Deposited,,100,1600.00
01-04-19,Interest Policy Begins,,,1600.00
01-04-20,Interest (1.66% APR),,26.63,1626.63
01-04-21,Interest (1.66% APR),,27.00,1653.63
24-05-21,Interest to Date ....,,3.99,1657.62
