Date,Details,Debit,Credit,Balance (GBP)
21-12-12,Funds Deposited,,2000.00,2000.00
31-12-12,Funds Deposited,,6000.00,8000.00
01-04-19,Interest Policy Begins,,,8000.00
01-04-20,Interest (16.6% APR),,1331.64,9331.64
01-04-21,Interest (16.6% APR),,1549.05,10880.69
06-05-21,Interest to Date ....,,173.20,11053.89
