Date,Details,Debit,Credit,Balance (GBP)
02-01-13,Funds Deposited,,1500.00,1500.00
05-11-13,Funds Deposited,,3200.00,4700.00
23-12-13,Funds Deposited,,3000.00,7700.00
01-04-19,Interest Policy Begins,,,7700.00
01-04-20,Interest (1.66% APR),,128.17,7828.17
01-04-21,Interest (1.66% APR),,129.95,7958.12
25-05-21,Interest to Date ....,,19.54,7977.66
