Date,Details,Debit,Credit,Balance (GBP)
2/1/13,WRT Coin Purchase,,1500.00,1500.00
5/11/13,WRT Coin Purchase,,3200.00,4700.00
23/12/13,WRT Coin Purchase,,3000.00,7700.00
