archive date, version,  description, download link
2020-10-30, 0.0.1, First Draft, `2020-10-30_datro-client-app-openhab_v0.0.1.pdf <https://datro.xyz/data/files/client-app/openhab/latest/build/html/_static/archive/2020-10-30_datro-client-app-openhab_v0.0.1.pdf>`__

