**Annex ID**, **Description**, **PDF**, **SVG**, **PNG**
:ref:`QUO-0071`, Mandate Quote, `link(34.3kb) <https://wayback.datro.xyz/2022-01-27_consortium_finance-funding_salesevl_quo-0071_en_v0-0-0.pdf>`__  , `link(54.6kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-01-27_quo-0071_en_v0-0-0.svg>`__  , `link(96.3kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-01-27_quo-0071_en_v0-0-0.png>`__  
:ref:`INV-0072`, Mandate Bill 1of2, `link(34.3kb) <https://wayback.datro.xyz/2022-01-27_consortium_finance-funding_salesevl_inv-0072_en_v0-0-0.pdf>`__  , `link(50.2kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-01-27_inv-0072_en_v0-0-0.svg>`__  , `link(94.1kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-01-27_inv-0072_en_v0-0-0.png>`__ 
:ref:`INV-02022`, Mandate Bill 2of2, `link(34.3kb) <https://wayback.datro.xyz/2022-02-28_consortium_finance-funding_salesevl_inv-02022_en_v0-0-0.pdf>`__  , `link(50.2kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-02-28_inv-02022_en_v0-0-0.svg>`__  , `link(94.1kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-02-28_inv-02022_en_v0-0-0.png>`__
:ref:`RCT-02013`, Mandate Receipt 1 of 2, `link(34.3kb) <https://wayback.datro.xyz/2022-02-02_consortium_finance-funding_salesevl_rct-02013_en_v0-0-0.pdf>`__  , `link(50.2kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-02-02_inv-02013_en_v0-0-0.svg>`__  , `link(94.1kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-02-02_rct-02013_en_v0-0-0.png>`__
:ref:`RCT-02023`, Manadate Receipt 2 of 2, `link(34.3kb) <https://wayback.datro.xyz/2022-03-10_consortium_finance-funding_salesevl_rct-02023_en_v0-0-0.pdf>`__  , `link(50.2kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-03-10_rct-02023_en_v0-0-0.svg>`__  , `link(94.1kb) <https://library.datro.xyz/consortium_finance/funding_salesevl/latest/build/html/en/_static/custom/img/2022-03-10_rct-02023_en_v0-0-0.png>`__
